Hour_Counter,2-hr,4-hr,8-hr,12-hr,24-hr,48-hr,120-hr
859,430,215,108,72,36,18,8
860,430,215,108,72,36,18,8
861,431,216,108,72,36,18,8
862,431,216,108,72,36,18,8
863,432,216,108,72,36,18,8
864,432,216,108,72,36,18,8
865,433,217,109,73,37,19,8
866,433,217,109,73,37,19,8
867,434,217,109,73,37,19,8
868,434,217,109,73,37,19,8
869,435,218,109,73,37,19,8
870,435,218,109,73,37,19,8
871,436,218,109,73,37,19,8
872,436,218,109,73,37,19,8
873,437,219,110,73,37,19,8
874,437,219,110,73,37,19,8
875,438,219,110,73,37,19,8
876,438,219,110,73,37,19,8
877,439,220,110,74,37,19,8
878,439,220,110,74,37,19,8
879,440,220,110,74,37,19,8
880,440,220,110,74,37,19,8
881,441,221,111,74,37,19,8
882,441,221,111,74,37,19,8
883,442,221,111,74,37,19,8
884,442,221,111,74,37,19,8
885,443,222,111,74,37,19,8
886,443,222,111,74,37,19,8
887,444,222,111,74,37,19,8
888,444,222,111,74,37,19,8
889,445,223,112,75,38,19,8
890,445,223,112,75,38,19,8
891,446,223,112,75,38,19,8
892,446,223,112,75,38,19,8
893,447,224,112,75,38,19,8
894,447,224,112,75,38,19,8
895,448,224,112,75,38,19,8
896,448,224,112,75,38,19,8
897,449,225,113,75,38,19,8
898,449,225,113,75,38,19,8
899,450,225,113,75,38,19,8
900,450,225,113,75,38,19,8
901,451,226,113,76,38,19,8
902,451,226,113,76,38,19,8
903,452,226,113,76,38,19,8
904,452,226,113,76,38,19,8
905,453,227,114,76,38,19,8
906,453,227,114,76,38,19,8
907,454,227,114,76,38,19,8
908,454,227,114,76,38,19,8
909,455,228,114,76,38,19,8
910,455,228,114,76,38,19,8
911,456,228,114,76,38,19,8
912,456,228,114,76,38,19,8
913,457,229,115,77,39,20,8
914,457,229,115,77,39,20,8
915,458,229,115,77,39,20,8
916,458,229,115,77,39,20,8
917,459,230,115,77,39,20,8
918,459,230,115,77,39,20,8
919,460,230,115,77,39,20,8
920,460,230,115,77,39,20,8
921,461,231,116,77,39,20,8
922,461,231,116,77,39,20,8
923,462,231,116,77,39,20,8
924,462,231,116,77,39,20,8
925,463,232,116,78,39,20,8
926,463,232,116,78,39,20,8
927,464,232,116,78,39,20,8
928,464,232,116,78,39,20,8
929,465,233,117,78,39,20,8
930,465,233,117,78,39,20,8
931,466,233,117,78,39,20,8
932,466,233,117,78,39,20,8
933,467,234,117,78,39,20,8
934,467,234,117,78,39,20,8
935,468,234,117,78,39,20,8
936,468,234,117,78,39,20,8
937,469,235,118,79,40,20,8
938,469,235,118,79,40,20,8
939,470,235,118,79,40,20,8
940,470,235,118,79,40,20,8
941,471,236,118,79,40,20,8
942,471,236,118,79,40,20,8
943,472,236,118,79,40,20,8
944,472,236,118,79,40,20,8
945,473,237,119,79,40,20,8
946,473,237,119,79,40,20,8
947,474,237,119,79,40,20,8
948,474,237,119,79,40,20,8
949,475,238,119,80,40,20,8
950,475,238,119,80,40,20,8
951,476,238,119,80,40,20,8
952,476,238,119,80,40,20,8
953,477,239,120,80,40,20,8
954,477,239,120,80,40,20,8
955,478,239,120,80,40,20,8
956,478,239,120,80,40,20,8
957,479,240,120,80,40,20,8
958,479,240,120,80,40,20,8
959,480,240,120,80,40,20,8
960,480,240,120,80,40,20,8
961,481,241,121,81,41,21,9
962,481,241,121,81,41,21,9
963,482,241,121,81,41,21,9
964,482,241,121,81,41,21,9
965,483,242,121,81,41,21,9
966,483,242,121,81,41,21,9
967,484,242,121,81,41,21,9
968,484,242,121,81,41,21,9
969,485,243,122,81,41,21,9
970,485,243,122,81,41,21,9
971,486,243,122,81,41,21,9
972,486,243,122,81,41,21,9
973,487,244,122,82,41,21,9
974,487,244,122,82,41,21,9
975,488,244,122,82,41,21,9
976,488,244,122,82,41,21,9
977,489,245,123,82,41,21,9
978,489,245,123,82,41,21,9
979,490,245,123,82,41,21,9
980,490,245,123,82,41,21,9
981,491,246,123,82,41,21,9
982,491,246,123,82,41,21,9
983,492,246,123,82,41,21,9
984,492,246,123,82,41,21,9
985,493,247,124,83,42,21,9
986,493,247,124,83,42,21,9
987,494,247,124,83,42,21,9
988,494,247,124,83,42,21,9
989,495,248,124,83,42,21,9
990,495,248,124,83,42,21,9
991,496,248,124,83,42,21,9
992,496,248,124,83,42,21,9
993,497,249,125,83,42,21,9
994,497,249,125,83,42,21,9
995,498,249,125,83,42,21,9
996,498,249,125,83,42,21,9
997,499,250,125,84,42,21,9
998,499,250,125,84,42,21,9
999,500,250,125,84,42,21,9
1000,500,250,125,84,42,21,9
1001,501,251,126,84,42,21,9
1002,501,251,126,84,42,21,9
1003,502,251,126,84,42,21,9
1004,502,251,126,84,42,21,9
1005,503,252,126,84,42,21,9
1006,503,252,126,84,42,21,9
1007,504,252,126,84,42,21,9
1008,504,252,126,84,42,21,9
1009,505,253,127,85,43,22,9
1010,505,253,127,85,43,22,9
1011,506,253,127,85,43,22,9
1012,506,253,127,85,43,22,9
1013,507,254,127,85,43,22,9
1014,507,254,127,85,43,22,9
1015,508,254,127,85,43,22,9
1016,508,254,127,85,43,22,9
1017,509,255,128,85,43,22,9
1018,509,255,128,85,43,22,9
1019,510,255,128,85,43,22,9
1020,510,255,128,85,43,22,9
1021,511,256,128,86,43,22,9
1022,511,256,128,86,43,22,9
1023,512,256,128,86,43,22,9
1024,512,256,128,86,43,22,9
1025,513,257,129,86,43,22,9
1026,513,257,129,86,43,22,9
1027,514,257,129,86,43,22,9
1028,514,257,129,86,43,22,9
1029,515,258,129,86,43,22,9
1030,515,258,129,86,43,22,9
1031,516,258,129,86,43,22,9
1032,516,258,129,86,43,22,9
1033,517,259,130,87,44,22,9
1034,517,259,130,87,44,22,9
1035,518,259,130,87,44,22,9
1036,518,259,130,87,44,22,9
1037,519,260,130,87,44,22,9
1038,519,260,130,87,44,22,9
1039,520,260,130,87,44,22,9
1040,520,260,130,87,44,22,9
1041,521,261,131,87,44,22,9
1042,521,261,131,87,44,22,9
1043,522,261,131,87,44,22,9
1044,522,261,131,87,44,22,9
1045,523,262,131,88,44,22,9
1046,523,262,131,88,44,22,9
1047,524,262,131,88,44,22,9
1048,524,262,131,88,44,22,9
1049,525,263,132,88,44,22,9
1050,525,263,132,88,44,22,9
1051,526,263,132,88,44,22,9
1052,526,263,132,88,44,22,9
1053,527,264,132,88,44,22,9
1054,527,264,132,88,44,22,9
1055,528,264,132,88,44,22,9
1056,528,264,132,88,44,22,9
1057,529,265,133,89,45,23,9
1058,529,265,133,89,45,23,9
1059,530,265,133,89,45,23,9
1060,530,265,133,89,45,23,9
1061,531,266,133,89,45,23,9
1062,531,266,133,89,45,23,9
1063,532,266,133,89,45,23,9
1064,532,266,133,89,45,23,9
1065,533,267,134,89,45,23,9
1066,533,267,134,89,45,23,9
1067,534,267,134,89,45,23,9
1068,534,267,134,89,45,23,9
1069,535,268,134,90,45,23,9
1070,535,268,134,90,45,23,9
1071,536,268,134,90,45,23,9
1072,536,268,134,90,45,23,9
1073,537,269,135,90,45,23,9
1074,537,269,135,90,45,23,9
1075,538,269,135,90,45,23,9
1076,538,269,135,90,45,23,9
1077,539,270,135,90,45,23,9
1078,539,270,135,90,45,23,9
1079,540,270,135,90,45,23,9
1080,540,270,135,90,45,23,9
1081,541,271,136,91,46,23,10
1082,541,271,136,91,46,23,10
1083,542,271,136,91,46,23,10
1084,542,271,136,91,46,23,10
1085,543,272,136,91,46,23,10
1086,543,272,136,91,46,23,10
1087,544,272,136,91,46,23,10
1088,544,272,136,91,46,23,10
1089,545,273,137,91,46,23,10
1090,545,273,137,91,46,23,10
1091,546,273,137,91,46,23,10
1092,546,273,137,91,46,23,10
1093,547,274,137,92,46,23,10
1094,547,274,137,92,46,23,10
1095,548,274,137,92,46,23,10
1096,548,274,137,92,46,23,10
1097,549,275,138,92,46,23,10
1098,549,275,138,92,46,23,10
1099,550,275,138,92,46,23,10
1100,550,275,138,92,46,23,10
1101,551,276,138,92,46,23,10
1102,551,276,138,92,46,23,10
1103,552,276,138,92,46,23,10
1104,552,276,138,92,46,23,10
1105,553,277,139,93,47,24,10
1106,553,277,139,93,47,24,10
1107,554,277,139,93,47,24,10
1108,554,277,139,93,47,24,10
1109,555,278,139,93,47,24,10
1110,555,278,139,93,47,24,10
1111,556,278,139,93,47,24,10
1112,556,278,139,93,47,24,10
1113,557,279,140,93,47,24,10
1114,557,279,140,93,47,24,10
1115,558,279,140,93,47,24,10
1116,558,279,140,93,47,24,10
1117,559,280,140,94,47,24,10
1118,559,280,140,94,47,24,10
1119,560,280,140,94,47,24,10
1120,560,280,140,94,47,24,10
1121,561,281,141,94,47,24,10
1122,561,281,141,94,47,24,10
1123,562,281,141,94,47,24,10
1124,562,281,141,94,47,24,10
1125,563,282,141,94,47,24,10
1126,563,282,141,94,47,24,10
1127,564,282,141,94,47,24,10
1128,564,282,141,94,47,24,10
1129,565,283,142,95,48,24,10
1130,565,283,142,95,48,24,10
1131,566,283,142,95,48,24,10
1132,566,283,142,95,48,24,10
1133,567,284,142,95,48,24,10
1134,567,284,142,95,48,24,10
1135,568,284,142,95,48,24,10
1136,568,284,142,95,48,24,10
1137,569,285,143,95,48,24,10
1138,569,285,143,95,48,24,10
1139,570,285,143,95,48,24,10
1140,570,285,143,95,48,24,10
1141,571,286,143,96,48,24,10
1142,571,286,143,96,48,24,10
1143,572,286,143,96,48,24,10
1144,572,286,143,96,48,24,10
1145,573,287,144,96,48,24,10
1146,573,287,144,96,48,24,10
1147,574,287,144,96,48,24,10
1148,574,287,144,96,48,24,10
1149,575,288,144,96,48,24,10
1150,575,288,144,96,48,24,10
1151,576,288,144,96,48,24,10
1152,576,288,144,96,48,24,10
1153,577,289,145,97,49,25,10
1154,577,289,145,97,49,25,10
1155,578,289,145,97,49,25,10
1156,578,289,145,97,49,25,10
1157,579,290,145,97,49,25,10
1158,579,290,145,97,49,25,10
1159,580,290,145,97,49,25,10
1160,580,290,145,97,49,25,10
1161,581,291,146,97,49,25,10
1162,581,291,146,97,49,25,10
1163,582,291,146,97,49,25,10
1164,582,291,146,97,49,25,10
1165,583,292,146,98,49,25,10
1166,583,292,146,98,49,25,10
1167,584,292,146,98,49,25,10
1168,584,292,146,98,49,25,10
1169,585,293,147,98,49,25,10
1170,585,293,147,98,49,25,10
1171,586,293,147,98,49,25,10
1172,586,293,147,98,49,25,10
1173,587,294,147,98,49,25,10
1174,587,294,147,98,49,25,10
1175,588,294,147,98,49,25,10
1176,588,294,147,98,49,25,10
1177,589,295,148,99,50,25,10
1178,589,295,148,99,50,25,10
1179,590,295,148,99,50,25,10
1180,590,295,148,99,50,25,10
1181,591,296,148,99,50,25,10
1182,591,296,148,99,50,25,10
1183,592,296,148,99,50,25,10
1184,592,296,148,99,50,25,10
1185,593,297,149,99,50,25,10
1186,593,297,149,99,50,25,10
1187,594,297,149,99,50,25,10
1188,594,297,149,99,50,25,10
1189,595,298,149,100,50,25,10
1190,595,298,149,100,50,25,10
1191,596,298,149,100,50,25,10
1192,596,298,149,100,50,25,10
1193,597,299,150,100,50,25,10
1194,597,299,150,100,50,25,10
1195,598,299,150,100,50,25,10
1196,598,299,150,100,50,25,10
1197,599,300,150,100,50,25,10
1198,599,300,150,100,50,25,10
1199,600,300,150,100,50,25,10
1200,600,300,150,100,50,25,10
1201,601,301,151,101,51,26,11
1202,601,301,151,101,51,26,11
1203,602,301,151,101,51,26,11
1204,602,301,151,101,51,26,11
1205,603,302,151,101,51,26,11
1206,603,302,151,101,51,26,11
1207,604,302,151,101,51,26,11
1208,604,302,151,101,51,26,11
1209,605,303,152,101,51,26,11
1210,605,303,152,101,51,26,11
1211,606,303,152,101,51,26,11
1212,606,303,152,101,51,26,11
1213,607,304,152,102,51,26,11
1214,607,304,152,102,51,26,11
1215,608,304,152,102,51,26,11
1216,608,304,152,102,51,26,11
1217,609,305,153,102,51,26,11
1218,609,305,153,102,51,26,11
1219,610,305,153,102,51,26,11
1220,610,305,153,102,51,26,11
1221,611,306,153,102,51,26,11
1222,611,306,153,102,51,26,11
1223,612,306,153,102,51,26,11
1224,612,306,153,102,51,26,11
1225,613,307,154,103,52,26,11
1226,613,307,154,103,52,26,11
1227,614,307,154,103,52,26,11
1228,614,307,154,103,52,26,11
1229,615,308,154,103,52,26,11
1230,615,308,154,103,52,26,11
1231,616,308,154,103,52,26,11
1232,616,308,154,103,52,26,11
1233,617,309,155,103,52,26,11
1234,617,309,155,103,52,26,11
1235,618,309,155,103,52,26,11
1236,618,309,155,103,52,26,11
1237,619,310,155,104,52,26,11
1238,619,310,155,104,52,26,11
1239,620,310,155,104,52,26,11
1240,620,310,155,104,52,26,11
1241,621,311,156,104,52,26,11
1242,621,311,156,104,52,26,11
1243,622,311,156,104,52,26,11
1244,622,311,156,104,52,26,11
1245,623,312,156,104,52,26,11
1246,623,312,156,104,52,26,11
1247,624,312,156,104,52,26,11
1248,624,312,156,104,52,26,11
1249,625,313,157,105,53,27,11
1250,625,313,157,105,53,27,11
1251,626,313,157,105,53,27,11
1252,626,313,157,105,53,27,11
1253,627,314,157,105,53,27,11
1254,627,314,157,105,53,27,11
1255,628,314,157,105,53,27,11
1256,628,314,157,105,53,27,11
1257,629,315,158,105,53,27,11
1258,629,315,158,105,53,27,11
1259,630,315,158,105,53,27,11
1260,630,315,158,105,53,27,11
1261,631,316,158,106,53,27,11
1262,631,316,158,106,53,27,11
1263,632,316,158,106,53,27,11
1264,632,316,158,106,53,27,11
1265,633,317,159,106,53,27,11
1266,633,317,159,106,53,27,11
1267,634,317,159,106,53,27,11
1268,634,317,159,106,53,27,11
1269,635,318,159,106,53,27,11
1270,635,318,159,106,53,27,11
1271,636,318,159,106,53,27,11
1272,636,318,159,106,53,27,11
1273,637,319,160,107,54,27,11
1274,637,319,160,107,54,27,11
1275,638,319,160,107,54,27,11
1276,638,319,160,107,54,27,11
1277,639,320,160,107,54,27,11
1278,639,320,160,107,54,27,11
1279,640,320,160,107,54,27,11
1280,640,320,160,107,54,27,11
1281,641,321,161,107,54,27,11
1282,641,321,161,107,54,27,11
1283,642,321,161,107,54,27,11
1284,642,321,161,107,54,27,11
1285,643,322,161,108,54,27,11
1286,643,322,161,108,54,27,11
1287,644,322,161,108,54,27,11
1288,644,322,161,108,54,27,11
1289,645,323,162,108,54,27,11
1290,645,323,162,108,54,27,11
1291,646,323,162,108,54,27,11
1292,646,323,162,108,54,27,11
1293,647,324,162,108,54,27,11
1294,647,324,162,108,54,27,11
1295,648,324,162,108,54,27,11
1296,648,324,162,108,54,27,11
1297,649,325,163,109,55,28,11
1298,649,325,163,109,55,28,11
1299,650,325,163,109,55,28,11
1300,650,325,163,109,55,28,11
1301,651,326,163,109,55,28,11
1302,651,326,163,109,55,28,11
1303,652,326,163,109,55,28,11
1304,652,326,163,109,55,28,11
1305,653,327,164,109,55,28,11
1306,653,327,164,109,55,28,11
1307,654,327,164,109,55,28,11
1308,654,327,164,109,55,28,11
1309,655,328,164,110,55,28,11
1310,655,328,164,110,55,28,11
1311,656,328,164,110,55,28,11
1312,656,328,164,110,55,28,11
1313,657,329,165,110,55,28,11
1314,657,329,165,110,55,28,11
1315,658,329,165,110,55,28,11
1316,658,329,165,110,55,28,11
1317,659,330,165,110,55,28,11
1318,659,330,165,110,55,28,11
1319,660,330,165,110,55,28,11
1320,660,330,165,110,55,28,11
1321,661,331,166,111,56,28,12
1322,661,331,166,111,56,28,12
1323,662,331,166,111,56,28,12
1324,662,331,166,111,56,28,12
1325,663,332,166,111,56,28,12
1326,663,332,166,111,56,28,12
1327,664,332,166,111,56,28,12
1328,664,332,166,111,56,28,12
1329,665,333,167,111,56,28,12
1330,665,333,167,111,56,28,12
1331,666,333,167,111,56,28,12
1332,666,333,167,111,56,28,12
1333,667,334,167,112,56,28,12
1334,667,334,167,112,56,28,12
1335,668,334,167,112,56,28,12
1336,668,334,167,112,56,28,12
1337,669,335,168,112,56,28,12
1338,669,335,168,112,56,28,12
1339,670,335,168,112,56,28,12
1340,670,335,168,112,56,28,12
1341,671,336,168,112,56,28,12
1342,671,336,168,112,56,28,12
1343,672,336,168,112,56,28,12
1344,672,336,168,112,56,28,12
1345,673,337,169,113,57,29,12
1346,673,337,169,113,57,29,12
1347,674,337,169,113,57,29,12
1348,674,337,169,113,57,29,12
1349,675,338,169,113,57,29,12
1350,675,338,169,113,57,29,12
1351,676,338,169,113,57,29,12
1352,676,338,169,113,57,29,12
1353,677,339,170,113,57,29,12
1354,677,339,170,113,57,29,12
1355,678,339,170,113,57,29,12
1356,678,339,170,113,57,29,12
1357,679,340,170,114,57,29,12
1358,679,340,170,114,57,29,12
1359,680,340,170,114,57,29,12
1360,680,340,170,114,57,29,12
1361,681,341,171,114,57,29,12
1362,681,341,171,114,57,29,12
1363,682,341,171,114,57,29,12
1364,682,341,171,114,57,29,12
1365,683,342,171,114,57,29,12
1366,683,342,171,114,57,29,12
1367,684,342,171,114,57,29,12
1368,684,342,171,114,57,29,12
1369,685,343,172,115,58,29,12
1370,685,343,172,115,58,29,12
1371,686,343,172,115,58,29,12
1372,686,343,172,115,58,29,12
1373,687,344,172,115,58,29,12
1374,687,344,172,115,58,29,12
1375,688,344,172,115,58,29,12
1376,688,344,172,115,58,29,12
1377,689,345,173,115,58,29,12
1378,689,345,173,115,58,29,12
1379,690,345,173,115,58,29,12
1380,690,345,173,115,58,29,12
1381,691,346,173,116,58,29,12
1382,691,346,173,116,58,29,12
1383,692,346,173,116,58,29,12
1384,692,346,173,116,58,29,12
1385,693,347,174,116,58,29,12
1386,693,347,174,116,58,29,12
1387,694,347,174,116,58,29,12
1388,694,347,174,116,58,29,12
1389,695,348,174,116,58,29,12
1390,695,348,174,116,58,29,12
1391,696,348,174,116,58,29,12
1392,696,348,174,116,58,29,12
1393,697,349,175,117,59,30,12
1394,697,349,175,117,59,30,12
1395,698,349,175,117,59,30,12
1396,698,349,175,117,59,30,12
1397,699,350,175,117,59,30,12
1398,699,350,175,117,59,30,12
1399,700,350,175,117,59,30,12
1400,700,350,175,117,59,30,12
1401,701,351,176,117,59,30,12
1402,701,351,176,117,59,30,12
1403,702,351,176,117,59,30,12
1404,702,351,176,117,59,30,12
1405,703,352,176,118,59,30,12
1406,703,352,176,118,59,30,12
1407,704,352,176,118,59,30,12
1408,704,352,176,118,59,30,12
1409,705,353,177,118,59,30,12
1410,705,353,177,118,59,30,12
1411,706,353,177,118,59,30,12
1412,706,353,177,118,59,30,12
1413,707,354,177,118,59,30,12
1414,707,354,177,118,59,30,12
1415,708,354,177,118,59,30,12
1416,708,354,177,118,59,30,12
1417,709,355,178,119,60,30,12
1418,709,355,178,119,60,30,12
1419,710,355,178,119,60,30,12
1420,710,355,178,119,60,30,12
1421,711,356,178,119,60,30,12
1422,711,356,178,119,60,30,12
1423,712,356,178,119,60,30,12
1424,712,356,178,119,60,30,12
1425,713,357,179,119,60,30,12
1426,713,357,179,119,60,30,12
1427,714,357,179,119,60,30,12
1428,714,357,179,119,60,30,12
1429,715,358,179,120,60,30,12
1430,715,358,179,120,60,30,12
1431,716,358,179,120,60,30,12
1432,716,358,179,120,60,30,12
1433,717,359,180,120,60,30,12
1434,717,359,180,120,60,30,12
1435,718,359,180,120,60,30,12
1436,718,359,180,120,60,30,12
1437,719,360,180,120,60,30,12
1438,719,360,180,120,60,30,12
1439,720,360,180,120,60,30,12
1440,720,360,180,120,60,30,12
1441,721,361,181,121,61,31,13
1442,721,361,181,121,61,31,13
1443,722,361,181,121,61,31,13
1444,722,361,181,121,61,31,13
1445,723,362,181,121,61,31,13
1446,723,362,181,121,61,31,13
1447,724,362,181,121,61,31,13
1448,724,362,181,121,61,31,13
1449,725,363,182,121,61,31,13
1450,725,363,182,121,61,31,13
1451,726,363,182,121,61,31,13
1452,726,363,182,121,61,31,13
1453,727,364,182,122,61,31,13
1454,727,364,182,122,61,31,13
1455,728,364,182,122,61,31,13
1456,728,364,182,122,61,31,13
1457,729,365,183,122,61,31,13
1458,729,365,183,122,61,31,13
1459,730,365,183,122,61,31,13
1460,730,365,183,122,61,31,13
1461,731,366,183,122,61,31,13
1462,731,366,183,122,61,31,13
1463,732,366,183,122,61,31,13
1464,732,366,183,122,61,31,13
1465,733,367,184,123,62,31,13
1466,733,367,184,123,62,31,13
1467,734,367,184,123,62,31,13
1468,734,367,184,123,62,31,13
1469,735,368,184,123,62,31,13
1470,735,368,184,123,62,31,13
1471,736,368,184,123,62,31,13
1472,736,368,184,123,62,31,13
1473,737,369,185,123,62,31,13
1474,737,369,185,123,62,31,13
1475,738,369,185,123,62,31,13
1476,738,369,185,123,62,31,13
1477,739,370,185,124,62,31,13
1478,739,370,185,124,62,31,13
1479,740,370,185,124,62,31,13
1480,740,370,185,124,62,31,13
1481,741,371,186,124,62,31,13
1482,741,371,186,124,62,31,13
1483,742,371,186,124,62,31,13
1484,742,371,186,124,62,31,13
1485,743,372,186,124,62,31,13
1486,743,372,186,124,62,31,13
1487,744,372,186,124,62,31,13
1488,744,372,186,124,62,31,13
1489,745,373,187,125,63,32,13
1490,745,373,187,125,63,32,13
1491,746,373,187,125,63,32,13
1492,746,373,187,125,63,32,13
1493,747,374,187,125,63,32,13
1494,747,374,187,125,63,32,13
1495,748,374,187,125,63,32,13
1496,748,374,187,125,63,32,13
1497,749,375,188,125,63,32,13
1498,749,375,188,125,63,32,13
1499,750,375,188,125,63,32,13
1500,750,375,188,125,63,32,13
1501,751,376,188,126,63,32,13
1502,751,376,188,126,63,32,13
1503,752,376,188,126,63,32,13
1504,752,376,188,126,63,32,13
1505,753,377,189,126,63,32,13
1506,753,377,189,126,63,32,13
1507,754,377,189,126,63,32,13
1508,754,377,189,126,63,32,13
1509,755,378,189,126,63,32,13
1510,755,378,189,126,63,32,13
1511,756,378,189,126,63,32,13
1512,756,378,189,126,63,32,13
1513,757,379,190,127,64,32,13
1514,757,379,190,127,64,32,13
1515,758,379,190,127,64,32,13
1516,758,379,190,127,64,32,13
1517,759,380,190,127,64,32,13
1518,759,380,190,127,64,32,13
1519,760,380,190,127,64,32,13
1520,760,380,190,127,64,32,13
1521,761,381,191,127,64,32,13
1522,761,381,191,127,64,32,13
1523,762,381,191,127,64,32,13
1524,762,381,191,127,64,32,13
1525,763,382,191,128,64,32,13
1526,763,382,191,128,64,32,13
1527,764,382,191,128,64,32,13
1528,764,382,191,128,64,32,13
1529,765,383,192,128,64,32,13
1530,765,383,192,128,64,32,13
1531,766,383,192,128,64,32,13
1532,766,383,192,128,64,32,13
1533,767,384,192,128,64,32,13
1534,767,384,192,128,64,32,13
1535,768,384,192,128,64,32,13
1536,768,384,192,128,64,32,13
1537,769,385,193,129,65,33,13
1538,769,385,193,129,65,33,13
1539,770,385,193,129,65,33,13
1540,770,385,193,129,65,33,13
1541,771,386,193,129,65,33,13
1542,771,386,193,129,65,33,13
1543,772,386,193,129,65,33,13
1544,772,386,193,129,65,33,13
1545,773,387,194,129,65,33,13
1546,773,387,194,129,65,33,13
1547,774,387,194,129,65,33,13
1548,774,387,194,129,65,33,13
1549,775,388,194,130,65,33,13
1550,775,388,194,130,65,33,13
1551,776,388,194,130,65,33,13
1552,776,388,194,130,65,33,13
1553,777,389,195,130,65,33,13
1554,777,389,195,130,65,33,13
1555,778,389,195,130,65,33,13
1556,778,389,195,130,65,33,13
1557,779,390,195,130,65,33,13
1558,779,390,195,130,65,33,13
1559,780,390,195,130,65,33,13
1560,780,390,195,130,65,33,13
1561,781,391,196,131,66,33,14
1562,781,391,196,131,66,33,14
1563,782,391,196,131,66,33,14
1564,782,391,196,131,66,33,14
1565,783,392,196,131,66,33,14
1566,783,392,196,131,66,33,14
1567,784,392,196,131,66,33,14
1568,784,392,196,131,66,33,14
1569,785,393,197,131,66,33,14
1570,785,393,197,131,66,33,14
1571,786,393,197,131,66,33,14
1572,786,393,197,131,66,33,14
1573,787,394,197,132,66,33,14
1574,787,394,197,132,66,33,14
1575,788,394,197,132,66,33,14
1576,788,394,197,132,66,33,14
1577,789,395,198,132,66,33,14
1578,789,395,198,132,66,33,14
1579,790,395,198,132,66,33,14
1580,790,395,198,132,66,33,14
1581,791,396,198,132,66,33,14
1582,791,396,198,132,66,33,14
1583,792,396,198,132,66,33,14
1584,792,396,198,132,66,33,14
1585,793,397,199,133,67,34,14
1586,793,397,199,133,67,34,14
1587,794,397,199,133,67,34,14
1588,794,397,199,133,67,34,14
1589,795,398,199,133,67,34,14
1590,795,398,199,133,67,34,14
1591,796,398,199,133,67,34,14
1592,796,398,199,133,67,34,14
1593,797,399,200,133,67,34,14
1594,797,399,200,133,67,34,14
1595,798,399,200,133,67,34,14
1596,798,399,200,133,67,34,14
1597,799,400,200,134,67,34,14
1598,799,400,200,134,67,34,14
1599,800,400,200,134,67,34,14
1600,800,400,200,134,67,34,14
1601,801,401,201,134,67,34,14
1602,801,401,201,134,67,34,14
1603,802,401,201,134,67,34,14
1604,802,401,201,134,67,34,14
1605,803,402,201,134,67,34,14
1606,803,402,201,134,67,34,14
1607,804,402,201,134,67,34,14
1608,804,402,201,134,67,34,14
1609,805,403,202,135,68,34,14
1610,805,403,202,135,68,34,14
1611,806,403,202,135,68,34,14
1612,806,403,202,135,68,34,14
1613,807,404,202,135,68,34,14
1614,807,404,202,135,68,34,14
1615,808,404,202,135,68,34,14
1616,808,404,202,135,68,34,14
1617,809,405,203,135,68,34,14
1618,809,405,203,135,68,34,14
1619,810,405,203,135,68,34,14
1620,810,405,203,135,68,34,14
1621,811,406,203,136,68,34,14
1622,811,406,203,136,68,34,14
1623,812,406,203,136,68,34,14
1624,812,406,203,136,68,34,14
1625,813,407,204,136,68,34,14
1626,813,407,204,136,68,34,14
1627,814,407,204,136,68,34,14
1628,814,407,204,136,68,34,14
1629,815,408,204,136,68,34,14
1630,815,408,204,136,68,34,14
1631,816,408,204,136,68,34,14
1632,816,408,204,136,68,34,14
